timestamp,acc_x,acc_y,acc_z
58.741911176,-0.1800,0.8431,0.5995
58.744630343,-0.1805,0.8418,0.6144
58.746419822,-0.1813,0.8406,0.6281
58.749319718,-0.1837,0.8389,0.6423
58.751615707,-0.1866,0.8365,0.6564
58.753323832,-0.1886,0.8355,0.6701
58.756412113,-0.1915,0.8333,0.6850
58.758623259,-0.1945,0.8306,0.6987
58.761173676,-0.1967,0.8287,0.7094
58.764849353,-0.1984,0.8262,0.7204
58.765505499,-0.1991,0.8257,0.7319
58.768399822,-0.1984,0.8262,0.7419
58.770273624,-0.1974,0.8265,0.7512
58.773214509,-0.1954,0.8282,0.7595
58.775461384,-0.1940,0.8318,0.7654
58.777947634,-0.1925,0.8367,0.7715
58.785115603,-0.1888,0.8416,0.7773
58.785937478,-0.1854,0.8475,0.7817
58.786296124,-0.1825,0.8531,0.7844
58.78740154,-0.1776,0.8587,0.7839
58.789249509,-0.1732,0.8638,0.7803
58.791779874,-0.1681,0.8677,0.7764
58.793985811,-0.1639,0.8716,0.7730
58.80879878,-0.1622,0.8756,0.7698
58.809783988,-0.1581,0.8792,0.7656
58.810002009,-0.1529,0.8824,0.7632
58.810186749,-0.1502,0.8865,0.7617
58.810384249,-0.1463,0.8912,0.7590
58.810557478,-0.1397,0.8968,0.7559
58.810748624,-0.1344,0.9024,0.7539
58.813899301,-0.1292,0.9071,0.7537
58.816480603,-0.1234,0.9117,0.7519
58.818515603,-0.1156,0.9164,0.7515
58.822057426,-0.1087,0.9217,0.7515
58.822939249,-0.1024,0.9298,0.7497
58.82510253,-0.0950,0.9376,0.7458
58.828256488,-0.0865,0.9437,0.7412
58.830721645,-0.0782,0.9501,0.7395
58.833092582,-0.0684,0.9584,0.7395
58.835373311,-0.0599,0.9659,0.7385
58.837405707,-0.0547,0.9723,0.7348
58.83974029,-0.0491,0.9786,0.7297
58.842654822,-0.0440,0.9843,0.7265
58.844921593,-0.0410,0.9892,0.7234
58.848130134,-0.0384,0.9923,0.7207
58.850661593,-0.0342,0.9936,0.7214
58.852716436,-0.0298,0.9950,0.7253
58.85463727,-0.0259,0.9948,0.7304
58.857058624,-0.0217,0.9921,0.7375
58.859765343,-0.0181,0.9889,0.7471
58.861909249,-0.0156,0.9838,0.7576
58.864204405,-0.0132,0.9794,0.7681
58.866804457,-0.0129,0.9743,0.7776
58.868769561,-0.0142,0.9674,0.7876
58.870801228,-0.0132,0.9628,0.7971
58.873844197,-0.0120,0.9581,0.8091
58.876322999,-0.0120,0.9525,0.8240
58.878571957,-0.0098,0.9469,0.8382
58.884366697,-0.0076,0.9401,0.8477
58.88529352,-0.0066,0.9344,0.8536
58.885589926,-0.0051,0.9305,0.8614
58.898229405,-0.0034,0.9259,0.8682
58.898992999,-0.0010,0.9220,0.8724
58.899368936,0.0034,0.9198,0.8760
58.899701332,0.0086,0.9183,0.8807
58.900045811,0.0122,0.9188,0.8841
58.900358572,0.0171,0.9198,0.8873
58.904991228,0.0213,0.9222,0.8892
58.905785811,0.0230,0.9269,0.8887
58.906919717,0.0252,0.9308,0.8885
58.909224561,0.0266,0.9339,0.8880
58.912297113,0.0278,0.9391,0.8846
58.914414978,0.0305,0.9444,0.8792
58.915826384,0.0337,0.9515,0.8736
58.919342947,0.0354,0.9584,0.8692
58.920838988,0.0359,0.9640,0.8631
58.923457686,0.0357,0.9711,0.8570
58.92624852,0.0335,0.9767,0.8506
58.928550447,0.0303,0.9816,0.8421
58.932400447,0.0252,0.9867,0.8328
58.933021801,0.0178,0.9896,0.8221
58.936354457,0.0095,0.9874,0.8113
58.93816779,0.0002,0.9830,0.8020
58.940864822,-0.0100,0.9796,0.7930
58.94319253,-0.0210,0.9762,0.7835
58.945768676,-0.0303,0.9725,0.7744
58.948050915,-0.0381,0.9691,0.7656
58.951021645,-0.0447,0.9684,0.7576
58.953160134,-0.0518,0.9684,0.7497
58.955423051,-0.0594,0.9681,0.7419
58.957972842,-0.0630,0.9662,0.7336
58.960486905,-0.0657,0.9625,0.7251
58.962903103,-0.0696,0.9586,0.7190
58.965283051,-0.0723,0.9547,0.7155
58.967430082,-0.0738,0.9496,0.7143
58.969478884,-0.0740,0.9422,0.7155
58.972670655,-0.0760,0.9354,0.7195
58.97466602,-0.0792,0.9283,0.7256
58.97698154,-0.0826,0.9208,0.7334
58.979506072,-0.0838,0.9112,0.7446
58.985763884,-0.0828,0.9002,0.7566
58.986586072,-0.0840,0.8897,0.7703
58.986924197,-0.0865,0.8790,0.7859
58.988794978,-0.0877,0.8682,0.8001
58.991096905,-0.0901,0.8553,0.8140
58.993636488,-0.0926,0.8411,0.8267
58.996051228,-0.0953,0.8272,0.8379
59.022088207,-0.0980,0.8118,0.8487
59.023083103,-0.0987,0.7979,0.8572
59.023416176,-0.0980,0.7857,0.8641
59.023728103,-0.0992,0.7742,0.8712
59.024033051,-0.1011,0.7627,0.8775
59.024336384,-0.1021,0.7510,0.8804
59.024643051,-0.1014,0.7422,0.8802
59.028086332,-0.0985,0.7368,0.8780
59.028751697,-0.0960,0.7300,0.8780
59.029234457,-0.0960,0.7199,0.8782
59.029742999,-0.0958,0.7080,0.8756
59.030199457,-0.0938,0.6960,0.8726
59.030660707,-0.0928,0.6874,0.8690
59.031114145,-0.0904,0.6806,0.8636
59.031569665,-0.0862,0.6747,0.8607
59.033590707,-0.0818,0.6716,0.8589
59.036552322,-0.0782,0.6706,0.8572
59.039069457,-0.0740,0.6696,0.8560
59.042209301,-0.0679,0.6691,0.8528
59.043231592,-0.0625,0.6701,0.8484
59.045998259,-0.0577,0.6708,0.8440
59.048228103,-0.0540,0.6723,0.8377
59.050636176,-0.0523,0.6743,0.8287
59.053148624,-0.0520,0.6745,0.8177
59.055991697,-0.0511,0.6725,0.8054
59.05787477,-0.0493,0.6703,0.7940
59.06001753,-0.0489,0.6703,0.7815
59.062541749,-0.0484,0.6694,0.7688
59.06595128,-0.0479,0.6686,0.7561
59.073007113,-0.0486,0.6689,0.7409
59.073464509,-0.0498,0.6679,0.7265
59.073614092,-0.0491,0.6674,0.7136
59.074486228,-0.0459,0.6672,0.6992
59.076560655,-0.0420,0.6686,0.6835
59.080254926,-0.0381,0.6733,0.6696
59.090059145,-0.0330,0.6782,0.6554
59.090893467,-0.0296,0.6838,0.6430
59.091163624,-0.0288,0.6894,0.6313
59.091402895,-0.0283,0.6940,0.6203
59.091628051,-0.0274,0.6960,0.6103
59.093608988,-0.0271,0.6962,0.6012
59.096743155,-0.0274,0.6962,0.5924
59.098757322,-0.0283,0.6945,0.5839
59.101701592,-0.0288,0.6892,0.5770
59.103168884,-0.0298,0.6831,0.5692
59.106164405,-0.0322,0.6782,0.5626
59.10845378,-0.0352,0.6713,0.5563
59.111062061,-0.0379,0.6635,0.5484
59.113337842,-0.0408,0.6547,0.5396
59.115523103,-0.0442,0.6471,0.5301
59.118432999,-0.0457,0.6410,0.5211
59.120007113,-0.0457,0.6330,0.5103
59.122196488,-0.0476,0.6247,0.5006
59.125341644,-0.0493,0.6186,0.4913
59.127994769,-0.0481,0.6129,0.4793
59.130534509,-0.0452,0.6071,0.4688
59.132733676,-0.0423,0.6022,0.4593
59.135829405,-0.0413,0.5995,0.4495
59.137310915,-0.0430,0.5966,0.4412
59.140265447,-0.0442,0.5929,0.4329
59.142524353,-0.0447,0.5905,0.4253
59.14483253,-0.0437,0.5883,0.4180
59.147512894,-0.0413,0.5863,0.4087
59.149811644,-0.0391,0.5831,0.4004
59.152521228,-0.0379,0.5800,0.3933
59.154097634,-0.0379,0.5780,0.3860
59.157659405,-0.0381,0.5748,0.3789
59.158590707,-0.0376,0.5724,0.3718
59.161617634,-0.0379,0.5712,0.3662
59.165735238,-0.0388,0.5712,0.3613
59.166350499,-0.0396,0.5709,0.3564
59.169165238,-0.0396,0.5712,0.3515
59.171905551,-0.0401,0.5724,0.3486
59.173810603,-0.0408,0.5739,0.3469
59.176365394,-0.0415,0.5765,0.3449
59.178469092,-0.0423,0.5800,0.3442
59.186130342,-0.0442,0.5819,0.3447
59.186853884,-0.0454,0.5831,0.3457
59.187203519,-0.0454,0.5846,0.3476
59.187527374,-0.0457,0.5868,0.3518
59.191348311,-0.0464,0.5883,0.3567
59.192498311,-0.0486,0.5888,0.3620
59.194768259,-0.0493,0.5924,0.3684
59.197330863,-0.0491,0.5968,0.3743
59.212118207,-0.0493,0.6010,0.3787
59.213082322,-0.0491,0.6059,0.3835
59.213494978,-0.0481,0.6100,0.3887
59.213744665,-0.0474,0.6156,0.3928
59.213971801,-0.0459,0.6212,0.3972
59.214198103,-0.0447,0.6266,0.4011
59.214421853,-0.0440,0.6320,0.4050
59.217174665,-0.0430,0.6354,0.4092
59.21926404,-0.0430,0.6398,0.4155
59.222019717,-0.0428,0.6471,0.4217
59.223533363,-0.0435,0.6520,0.4261
59.226297061,-0.0450,0.6567,0.4312
59.228725603,-0.0457,0.6616,0.4366
59.232801384,-0.0447,0.6662,0.4419
59.233379874,-0.0423,0.6716,0.4471
59.236299822,-0.0388,0.6762,0.4515
59.238575603,-0.0352,0.6828,0.4559
59.242349613,-0.0303,0.6896,0.4620
59.242765863,-0.0247,0.6948,0.4683
59.245741019,-0.0191,0.7014,0.4749
59.248867582,-0.0161,0.7082,0.4813
59.24957378,-0.0144,0.7141,0.4869
59.252298832,-0.0127,0.7187,0.4932
59.254728259,-0.0110,0.7204,0.4981
59.257914197,-0.0090,0.7219,0.5006
59.260848363,-0.0083,0.7251,0.5037
59.262544665,-0.0068,0.7256,0.5074
59.264326853,-0.0061,0.7248,0.5101
59.266566072,-0.0037,0.7251,0.5130
59.270441749,-0.0002,0.7265,0.5152
59.271701019,0.0024,0.7290,0.5172
59.274388467,0.0064,0.7314,0.5196
59.276745342,0.0098,0.7348,0.5233
59.279538884,0.0112,0.7388,0.5269
59.285407113,0.0120,0.7414,0.5301
59.286284353,0.0129,0.7439,0.5331
59.286637738,0.0139,0.7466,0.5360
59.288776019,0.0161,0.7468,0.5404
59.298093832,0.0200,0.7444,0.5455
59.298838728,0.0252,0.7422,0.5504
59.299265134,0.0298,0.7405,0.5568
59.299599613,0.0337,0.7385,0.5648
59.309624509,0.0386,0.7368,0.5753
59.310573311,0.0430,0.7368,0.5880
59.310896019,0.0464,0.7388,0.6015
59.311192634,0.0489,0.7414,0.6129
59.311493311,0.0491,0.7434,0.6237
59.312506905,0.0506,0.7436,0.6339
59.315116436,0.0535,0.7458,0.6427
59.316941228,0.0552,0.7473,0.6501
59.321736644,0.0581,0.7478,0.6569
59.322898363,0.0618,0.7480,0.6630
59.324277686,0.0640,0.7471,0.6684
59.327152842,0.0662,0.7483,0.6735
59.330171436,0.0686,0.7510,0.6799
59.332391853,0.0704,0.7522,0.6872
59.334294769,0.0718,0.7554,0.6931
59.337158051,0.0728,0.7590,0.6987
59.338968676,0.0728,0.7622,0.7050
59.341929665,0.0726,0.7664,0.7094
59.344166436,0.0733,0.7698,0.7143
59.346375655,0.0750,0.7715,0.7192
59.348568207,0.0752,0.7725,0.7209
59.351232738,0.0745,0.7715,0.7224
59.352873988,0.0745,0.7683,0.7241
59.355454196,0.0752,0.7651,0.7263
59.358320082,0.0757,0.7620,0.7314
59.361267946,0.0745,0.7600,0.7392
59.363365342,0.0733,0.7588,0.7471
59.365505603,0.0721,0.7568,0.7541
59.368284874,0.0677,0.7551,0.7637
59.369900707,0.0640,0.7554,0.7734
59.372703363,0.0621,0.7566,0.7810
59.375128051,0.0599,0.7583,0.7886
59.37742753,0.0552,0.7612,0.7954
59.380172269,0.0489,0.7654,0.7986
59.386118832,0.0428,0.7698,0.7988
59.386994196,0.0362,0.7744,0.7981
59.387262894,0.0313,0.7793,0.7957
59.389193259,0.0276,0.7842,0.7918
59.39187003,0.0235,0.7893,0.7871
59.393962738,0.0193,0.7966,0.7810
59.396667061,0.0151,0.8045,0.7739
59.417378936,0.0115,0.8111,0.7659
59.418551801,0.0073,0.8203,0.7590
59.418933051,0.0012,0.8301,0.7539
59.419261384,-0.0042,0.8387,0.7507
59.419581696,-0.0073,0.8487,0.7480
59.419895655,-0.0122,0.8570,0.7434
59.420204821,-0.0191,0.8631,0.7346
59.420505863,-0.0247,0.8692,0.7273
59.420810134,-0.0296,0.8751,0.7229
59.421116019,-0.0347,0.8812,0.7202
59.422970446,-0.0410,0.8873,0.7207
59.425241332,-0.0479,0.8919,0.7216
59.427693051,-0.0552,0.8949,0.7234
59.430445499,-0.0616,0.8983,0.7265
59.432732426,-0.0674,0.9002,0.7329
59.435167165,-0.0738,0.9017,0.7417
59.437519353,-0.0777,0.9044,0.7497
59.439805967,-0.0809,0.9068,0.7563
59.441769978,-0.0838,0.9093,0.7602
59.444211176,-0.0882,0.9124,0.7617
59.447266019,-0.0923,0.9159,0.7624
59.449760707,-0.0936,0.9183,0.7610
59.452431332,-0.0926,0.9215,0.7571
59.454370134,-0.0882,0.9266,0.7549
59.456166071,-0.0811,0.9310,0.7556
59.459351749,-0.0750,0.9342,0.7588
59.461963728,-0.0701,0.9361,0.7634
59.464501019,-0.0642,0.9376,0.7686
59.466689353,-0.0574,0.9391,0.7742
59.469322321,-0.0518,0.9405,0.7791
59.470692999,-0.0471,0.9422,0.7847
59.473713832,-0.0420,0.9418,0.7888
59.475943832,-0.0376,0.9398,0.7908
59.478252217,-0.0340,0.9369,0.7940
59.481010134,-0.0276,0.9344,0.7957
59.486952165,-0.0195,0.9308,0.7935
59.488011071,-0.0117,0.9256,0.7898
59.488479769,-0.0027,0.9225,0.7879
59.489965446,0.0083,0.9183,0.7886
59.492185082,0.0186,0.9151,0.7903
59.494970342,0.0257,0.9166,0.7927
59.497226853,0.0286,0.9215,0.7969
59.520123259,0.0303,0.9264,0.8035
59.521127738,0.0330,0.9295,0.8091
59.521473415,0.0381,0.9293,0.8142
59.521779457,0.0452,0.9286,0.8177
59.522104665,0.0533,0.9283,0.8189
59.522415759,0.0603,0.9273,0.8194
59.522719613,0.0655,0.9276,0.8186
59.523019561,0.0718,0.9295,0.8169
59.523324457,0.0804,0.9317,0.8145
59.523624144,0.0904,0.9317,0.8116
59.523924874,0.1019,0.9325,0.8116
59.525997686,0.1109,0.9359,0.8125
59.528411071,0.1185,0.9383,0.8098
59.530990446,0.1265,0.9369,0.8089
59.533109196,0.1319,0.9342,0.8081
59.535941696,0.1353,0.9325,0.8062
59.538000551,0.1390,0.9288,0.8047
59.54008529,0.1402,0.9244,0.8062
59.542397738,0.1397,0.9198,0.8076
59.545323519,0.1424,0.9105,0.8086
59.547990655,0.1471,0.9000,0.8116
59.550025342,0.1524,0.8878,0.8162
59.552764926,0.1556,0.8743,0.8228
59.55593654,0.1583,0.8619,0.8299
59.557001123,0.1625,0.8475,0.8399
59.56047154,0.1659,0.8333,0.8506
59.56223878,0.1688,0.8179,0.8629
59.566443676,0.1708,0.8018,0.8753
59.567072634,0.1725,0.7888,0.8868
59.570009821,0.1754,0.7749,0.8995
59.57151904,0.1774,0.7602,0.9112
59.574337426,0.1796,0.7449,0.9205
59.576729613,0.1810,0.7297,0.9271
59.579373051,0.1825,0.7158,0.9332
59.58148404,0.1835,0.7002,0.9398
59.587392321,0.1827,0.6845,0.9442
59.588240707,0.1825,0.6699,0.9488
59.588657998,0.1830,0.6564,0.9537
59.598069561,0.1827,0.6440,0.9557
59.59875029,0.1830,0.6325,0.9567
59.599028519,0.1815,0.6210,0.9562
59.599388623,0.1793,0.6112,0.9547
59.608774978,0.1805,0.6032,0.9520
59.60970279,0.1818,0.5956,0.9484
59.61000503,0.1808,0.5885,0.9442
59.61028128,0.1813,0.5817,0.9366
59.610538884,0.1805,0.5763,0.9271
59.612218051,0.1783,0.5712,0.9171
59.616548884,0.1766,0.5682,0.9051
59.617133623,0.1727,0.5690,0.8909
59.619960551,0.1683,0.5690,0.8751
59.623180446,0.1649,0.5697,0.8585
59.624148571,0.1605,0.5724,0.8414
59.626505082,0.1559,0.5748,0.8223
59.629054092,0.1520,0.5787,0.8020
59.633331696,0.1471,0.5819,0.7810
59.633930186,0.1422,0.5861,0.7590
59.63668753,0.1375,0.5927,0.7392
59.638698988,0.1324,0.5971,0.7204
59.641531905,0.1285,0.6019,0.7002
59.644028467,0.1226,0.6071,0.6801
59.646227894,0.1163,0.6132,0.6608
59.649955082,0.1119,0.6212,0.6427
59.65064904,0.1070,0.6259,0.6259
59.653438311,0.1021,0.6305,0.6083
59.655643936,0.0958,0.6364,0.5912
59.658305446,0.0889,0.6401,0.5753
59.660909509,0.0828,0.6423,0.5599
59.663035759,0.0770,0.6445,0.5455
59.666126592,0.0713,0.6459,0.5343
59.669478155,0.0667,0.6454,0.5228
59.669883467,0.0621,0.6452,0.5106
59.672244561,0.0581,0.6469,0.4998
59.675091436,0.0518,0.6471,0.4898
59.677347998,0.0440,0.6447,0.4813
59.680617738,0.0388,0.6442,0.4732
59.686395238,0.0330,0.6437,0.4656
59.687122113,0.0254,0.6408,0.4590
59.687472582,0.0198,0.6374,0.4541
59.695937061,0.0166,0.6347,0.4500
59.696695238,0.0117,0.6300,0.4463
59.697025238,0.0078,0.6259,0.4441
59.697334717,0.0044,0.6237,0.4432
59.712324613,0.0020,0.6200,0.4434
59.713209092,0.0000,0.6156,0.4441
59.713503363,-0.0027,0.6117,0.4446
59.713766853,-0.0046,0.6071,0.4463
59.714539248,-0.0046,0.6012,0.4505
59.714813936,-0.0049,0.5946,0.4566
59.715068051,-0.0049,0.5890,0.4629
59.715318155,-0.0049,0.5851,0.4681
59.717659561,-0.0051,0.5802,0.4732
59.720648103,-0.0037,0.5751,0.4800
59.721983676,-0.0027,0.5729,0.4874
59.724450134,-0.0027,0.5707,0.4925
59.727502842,-0.0029,0.5685,0.4954
59.730287373,-0.0024,0.5665,0.4962
59.732578259,-0.0020,0.5641,0.4984
59.734830603,0.0000,0.5641,0.5030
59.737443519,0.0007,0.5646,0.5037
59.739747373,0.0002,0.5655,0.5023
59.742044509,0.0005,0.5680,0.5028
59.744392426,0.0005,0.5704,0.5042
59.746895603,0.0017,0.5731,0.5042
59.749164301,0.0037,0.5751,0.5037
59.752191019,0.0042,0.5773,0.5013
59.753502269,0.0042,0.5800,0.4986
59.756534196,0.0044,0.5829,0.4967
59.758973936,0.0054,0.5875,0.4927
59.76142154,0.0056,0.5932,0.4879
59.764031905,0.0064,0.5988,0.4830
59.76638654,0.0095,0.6051,0.4791
59.769238832,0.0132,0.6122,0.4752
59.77054029,0.0161,0.6186,0.4722
59.773503259,0.0178,0.6256,0.4722
59.775854509,0.0193,0.6320,0.4720
59.778143623,0.0205,0.6374,0.4715
59.780650186,0.0217,0.6432,0.4732
59.782989613,0.0215,0.6486,0.4730
59.785468207,0.0217,0.6532,0.4710
59.787564873,0.0210,0.6586,0.4722
59.789734665,0.0188,0.6650,0.4744
59.792742061,0.0169,0.6699,0.4739
59.7951168,0.0129,0.6762,0.4730
59.797966436,0.0090,0.6823,0.4708
59.804463311,0.0049,0.6877,0.4668
59.805255082,0.0015,0.6936,0.4632
59.805626071,-0.0015,0.6984,0.4593
59.805953988,-0.0037,0.7028,0.4534
59.80918555,-0.0056,0.7087,0.4475
59.811452582,-0.0076,0.7160,0.4432
59.81372128,-0.0081,0.7241,0.4390
59.827428155,-0.0083,0.7319,0.4380
59.828521957,-0.0073,0.7400,0.4380
59.828881488,-0.0083,0.7478,0.4366
59.829191123,-0.0093,0.7544,0.4370
59.82948628,-0.0078,0.7600,0.4400
59.8297718,-0.0083,0.7656,0.4439
59.830051748,-0.0093,0.7695,0.4458
59.836007009,-0.0110,0.7725,0.4488
59.836807634,-0.0156,0.7752,0.4507
59.83753305,-0.0205,0.7783,0.4512
59.840055707,-0.0237,0.7813,0.4517
59.842830082,-0.0257,0.7857,0.4541
59.845535394,-0.0276,0.7910,0.4576
59.847705186,-0.0296,0.7935,0.4578
59.849658623,-0.0318,0.7962,0.4588
59.852019613,-0.0322,0.7998,0.4607
59.85536029,-0.0315,0.8018,0.4620
59.856608155,-0.0322,0.8025,0.4627
59.860051123,-0.0357,0.8052,0.4642
59.861917373,-0.0379,0.8079,0.4649
59.8644418,-0.0379,0.8098,0.4651
59.866575655,-0.0398,0.8128,0.4654
59.869538467,-0.0430,0.8174,0.4666
59.87135654,-0.0430,0.8211,0.4695
59.874133155,-0.0428,0.8238,0.4732
59.876494978,-0.0425,0.8272,0.4756
59.879030082,-0.0430,0.8306,0.4781
59.881170603,-0.0435,0.8333,0.4820
59.88323279,-0.0432,0.8352,0.4874
59.886083155,-0.0432,0.8374,0.4940
59.887956696,-0.0430,0.8409,0.4991
59.89087055,-0.0442,0.8458,0.5067
59.893388884,-0.0445,0.8497,0.5140
59.89581805,-0.0413,0.8533,0.5196
59.898024092,-0.0381,0.8570,0.5262
59.9035943,-0.0344,0.8607,0.5316
59.905028832,-0.0286,0.8660,0.5372
59.905652061,-0.0235,0.8731,0.5431
59.907629405,-0.0193,0.8795,0.5480
59.917284665,-0.0151,0.8851,0.5528
59.91800029,-0.0098,0.8902,0.5580
59.918319717,-0.0032,0.8953,0.5633
59.918786644,0.0005,0.9010,0.5690
59.923013155,0.0042,0.9063,0.5734
59.92376154,0.0088,0.9122,0.5797
59.924085394,0.0110,0.9171,0.5868
59.926363103,0.0125,0.9203,0.5910
59.929068415,0.0132,0.9247,0.5944
59.931897478,0.0127,0.9288,0.5985
59.933952269,0.0105,0.9300,0.6007
59.936424353,0.0073,0.9327,0.5995
59.940409665,0.0046,0.9369,0.5973
59.94070378,0.0000,0.9364,0.5973
59.943021488,-0.0051,0.9349,0.5956
59.945931853,-0.0100,0.9352,0.5912
59.948596748,-0.0142,0.9335,0.5868
59.95076878,-0.0186,0.9315,0.5829
59.953125603,-0.0217,0.9308,0.5795
59.955734405,-0.0217,0.9327,0.5751
59.957365342,-0.0227,0.9342,0.5721
59.960600446,-0.0237,0.9349,0.5729
59.962769353,-0.0252,0.9369,0.5741
59.965217425,-0.0288,0.9371,0.5748
59.967430082,-0.0313,0.9352,0.5765
59.970170134,-0.0332,0.9327,0.5795
59.972461592,-0.0364,0.9295,0.5868
59.974759665,-0.0391,0.9256,0.5958
59.977143623,-0.0420,0.9205,0.6059
59.980129144,-0.0459,0.9151,0.6203
59.983797425,-0.0493,0.9095,0.6391
59.984431592,-0.0513,0.9022,0.6591
59.986610446,-0.0555,0.8927,0.6774
59.989335967,-0.0603,0.8824,0.6970
59.991758102,-0.0647,0.8721,0.7180
59.993969561,-0.0706,0.8633,0.7385
59.997072582,-0.0752,0.8555,0.7583
60.003399092,-0.0814,0.8475,0.7761
60.015727946,-0.0875,0.8399,0.7935
60.016207946,-0.0916,0.8313,0.8089
60.016538155,-0.0945,0.8235,0.8213
60.016864144,-0.0963,0.8194,0.8318
60.017184769,-0.0958,0.8152,0.8409
60.017498207,-0.0953,0.8130,0.8482
60.017914717,-0.0928,0.8120,0.8528
60.018251748,-0.0899,0.8118,0.8565
60.022942946,-0.0872,0.8142,0.8604
60.023718155,-0.0828,0.8191,0.8631
60.02496555,-0.0767,0.8245,0.8646
60.027192061,-0.0701,0.8306,0.8658
60.0295468,-0.0638,0.8389,0.8653
60.033152477,-0.0581,0.8475,0.8646
60.034947269,-0.0552,0.8565,0.8641
60.03818253,-0.0559,0.8636,0.8619
60.039822269,-0.0572,0.8702,0.8597
60.041275186,-0.0569,0.8778,0.8587
60.043676019,-0.0574,0.8839,0.8563
60.046586384,-0.0623,0.8905,0.8516
60.049689925,-0.0694,0.8966,0.8462
60.051972946,-0.0748,0.9019,0.8411
60.055097269,-0.0792,0.9085,0.8360
60.055491123,-0.0833,0.9159,0.8294
60.058166227,-0.0860,0.9244,0.8199
60.061247686,-0.0875,0.9342,0.8103
60.063732217,-0.0906,0.9425,0.8010
60.065958415,-0.0955,0.9501,0.7869
60.0690143,-0.0999,0.9584,0.7693
60.0703418,-0.1031,0.9667,0.7539
60.073848102,-0.1050,0.9730,0.7402
60.075744248,-0.1060,0.9767,0.7285
60.077925394,-0.1087,0.9813,0.7197
60.080526852,-0.1138,0.9867,0.7148
60.082880498,-0.1204,0.9901,0.7111
60.085302738,-0.1297,0.9923,0.7085
60.087275967,-0.1400,0.9918,0.7063
60.090942113,-0.1498,0.9899,0.7045
60.092732113,-0.1595,0.9852,0.7055
60.094718936,-0.1691,0.9791,0.7072
60.097174873,-0.1776,0.9750,0.7099
60.103077217,-0.1847,0.9703,0.7126
60.113554561,-0.1915,0.9635,0.7151
60.114146644,-0.1967,0.9569,0.7204
60.114437321,-0.2028,0.9491,0.7256
60.114710134,-0.2099,0.9418,0.7282
60.115002634,-0.2169,0.9337,0.7285
60.115267582,-0.2252,0.9227,0.7287
60.115604405,-0.2323,0.9093,0.7317
60.120562477,-0.2399,0.8963,0.7358
60.121468519,-0.2480,0.8822,0.7409
60.123735863,-0.2548,0.8648,0.7483
60.125516488,-0.2597,0.8475,0.7583
60.128362217,-0.2643,0.8294,0.7708
60.13071878,-0.2692,0.8111,0.7825
60.132597217,-0.2729,0.7930,0.7964
60.135717009,-0.2758,0.7752,0.8118
60.137961696,-0.2787,0.7573,0.8260
60.140172738,-0.2802,0.7409,0.8414
60.142115394,-0.2822,0.7246,0.8570
60.144533102,-0.2836,0.7072,0.8697
60.147982842,-0.2831,0.6909,0.8804
60.1501143,-0.2831,0.6774,0.8897
60.152362738,-0.2827,0.6660,0.8966
60.154996905,-0.2802,0.6540,0.9007
60.156531748,-0.2751,0.6423,0.9039
60.15985253,-0.2692,0.6327,0.9068
60.161831957,-0.2636,0.6259,0.9090
60.164250759,-0.2587,0.6205,0.9095
60.166290394,-0.2536,0.6151,0.9078
60.169526436,-0.2487,0.6117,0.9058
60.171272634,-0.2431,0.6093,0.9032
60.17400029,-0.2367,0.6081,0.8995
60.176876748,-0.2296,0.6098,0.8953
60.178666436,-0.2218,0.6117,0.8905
60.181078988,-0.2157,0.6139,0.8831
60.184953519,-0.2096,0.6186,0.8758
60.185403467,-0.2042,0.6234,0.8670
60.18800128,-0.1996,0.6269,0.8565
60.190549457,-0.1923,0.6325,0.8453
60.193046123,-0.1849,0.6391,0.8335
60.195633675,-0.1778,0.6442,0.8186
60.197732113,-0.1705,0.6513,0.8032
60.203922894,-0.1637,0.6586,0.7913
60.204685967,-0.1568,0.6667,0.7778
60.205186748,-0.1500,0.6743,0.7654
60.217193467,-0.1444,0.6796,0.7549
60.217587217,-0.1388,0.6862,0.7429
60.218057009,-0.1334,0.6926,0.7297
60.218430759,-0.1292,0.6955,0.7177
60.2187718,-0.1248,0.6975,0.7089
60.219088207,-0.1209,0.6999,0.7014
60.224403154,-0.1170,0.7004,0.6940
60.225249821,-0.1136,0.7004,0.6882
60.226841175,-0.1102,0.7002,0.6848
60.228626279,-0.1053,0.6992,0.6821
60.232062269,-0.0994,0.6980,0.6791
60.233959404,-0.0943,0.6962,0.6762
60.2354093,-0.0892,0.6931,0.6743
60.239340342,-0.0845,0.6909,0.6728
60.240512582,-0.0801,0.6889,0.6716
60.242776488,-0.0757,0.6852,0.6713
60.245961227,-0.0728,0.6818,0.6701
60.248233259,-0.0699,0.6774,0.6691
60.25018055,-0.0679,0.6713,0.6699
60.253123779,-0.0672,0.6640,0.6711
60.255883832,-0.0667,0.6559,0.6703
60.257408623,-0.0684,0.6459,0.6703
60.259923779,-0.0716,0.6344,0.6745
60.262575394,-0.0765,0.6217,0.6765
60.26504904,-0.0818,0.6083,0.6747
60.267183415,-0.0879,0.5953,0.6733
60.269975915,-0.0945,0.5836,0.6706
60.271764248,-0.0977,0.5724,0.6706
60.27445305,-0.1004,0.5624,0.6706
60.27736779,-0.1055,0.5541,0.6679
60.279462529,-0.1109,0.5465,0.6657
60.281626019,-0.1131,0.5396,0.6620
60.283800498,-0.1138,0.5331,0.6591
